session_id,session_length,pages_visited,unique_domains,domain_switches,category_switches,session_complexity,avg_ram,peak_ram,avg_cpu,ram_per_page,ram_per_domain,ram_per_switch,session_intensity,efficiency_score,ram_efficiency,high_ram_usage,cluster,cluster_label
597,51.737665,3,1,1,2,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,3491.035,6,0.0773131141500104,0.0005728960036207,True,0,Casual Browsing
598,1541.457881,62,8,16,0,63,6982.07,6982.07,42.8,112.61403225806453,872.75875,410.71,78,0.0408703998834723,0.009023112057026,True,1,Heavy Multitasking
567,894.922092,9,2,3,0,10,6982.07,6982.07,42.8,775.7855555555556,3491.035,1745.5175,12,0.0111741570460638,0.0014322400090517,True,0,Casual Browsing
568,1675.049459,28,6,13,2,30,6982.07,6982.07,42.8,249.3596428571429,1163.6783333333333,498.7192857142857,43,0.0179099189213851,0.0042967200271552,True,0,Casual Browsing
10,223.767854,3,2,2,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,5,0.0178756685935773,0.0005728960036207,True,0,Casual Browsing
570,11.815147,6,4,4,3,8,6982.07,6982.07,42.79999999999999,1163.6783333333333,1745.5175,1396.414,13,0.6770969502114532,0.0011457920072414,True,0,Casual Browsing
603,60.614075,6,3,3,0,7,6982.07,6982.07,42.79999999999999,1163.6783333333333,2327.3566666666666,1745.5175,9,0.1154847285882033,0.0010025680063362,True,0,Casual Browsing
604,1306.513283,36,11,19,8,38,6982.07,6982.07,42.8,193.9463888888889,634.7336363636364,349.1035,63,0.0290850468146369,0.0054425120343966,True,0,Casual Browsing
605,225.029153,23,7,9,2,25,6982.07,6982.07,42.8,303.5682608695652,997.4385714285714,698.207,34,0.1110967164330036,0.0035806000226293,True,0,Casual Browsing
606,881.690322,34,2,3,0,35,6982.07,6982.07,42.8,205.355,3491.035,1745.5175,37,0.0396964774668355,0.0050128400316811,True,0,Casual Browsing
607,191.464278,9,4,6,2,11,6982.07,6982.07,42.8,775.7855555555556,1745.5175,997.4385714285714,17,0.0574519702312302,0.0015754640099569,True,0,Casual Browsing
608,9.45322,3,2,2,1,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,6,0.4231362435233708,0.0005728960036207,True,0,Casual Browsing
609,1.0,3,2,2,3,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,8,5.0,0.0007161200045258,True,0,Casual Browsing
610,196.78525,7,2,3,4,9,6982.07,6982.07,42.8,997.4385714285714,3491.035,1745.5175,14,0.045735135128268,0.0012890160081465,True,0,Casual Browsing
611,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
612,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
613,328.083014,25,5,10,7,27,6982.07,6982.07,42.8,279.2828,1396.414,634.7336363636364,42,0.0822962446937286,0.0038670480244397,True,0,Casual Browsing
614,1.0,2,1,1,1,4,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,4.0,0.0005728960036207,True,0,Casual Browsing
583,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
584,50.450035,9,3,2,0,10,6982.07,6982.07,42.8,775.7855555555556,2327.3566666666666,2327.3566666666666,11,0.1982159179869746,0.0014322400090517,True,0,Casual Browsing
585,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
586,1.0,4,3,3,0,5,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,1745.5175,7,5.0,0.0007161200045258,True,0,Casual Browsing
618,1990.41552,29,1,0,0,29,6982.07,6982.07,42.8,240.76103448275865,6982.07,6982.07,29,0.0145698220841847,0.00415349602625,True,0,Casual Browsing
619,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
620,25.156649,4,3,2,0,5,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,2327.3566666666666,6,0.1987546115541859,0.0007161200045258,True,0,Casual Browsing
621,13.916382,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,0.2155732718460875,0.0004296720027155,True,0,Casual Browsing
622,706.150667,6,2,1,1,8,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,3491.035,8,0.0113290270389279,0.0011457920072414,True,0,Casual Browsing
623,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
624,2164.071821,8,2,2,0,9,6982.07,6982.07,42.8,872.75875,3491.035,2327.3566666666666,10,0.00415882685254,0.0012890160081465,True,0,Casual Browsing
625,1.0,3,2,2,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,5,4.0,0.0005728960036207,True,0,Casual Browsing
627,482.037228,6,2,2,5,8,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,2327.3566666666666,13,0.0165962285385974,0.0011457920072414,True,0,Casual Browsing
628,1401.896006,50,13,23,4,52,6982.07,6982.07,42.8,139.6414,537.0823076923077,290.9195833333333,77,0.037092622974489,0.0074476480470691,True,1,Heavy Multitasking
629,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
630,833.301715,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,0.0036001365963827,0.0004296720027155,True,0,Casual Browsing
11,35.645368,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,0.0841624078618012,0.0004296720027155,True,0,Casual Browsing
600,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
601,88.673304,10,2,1,0,11,6982.07,6982.07,42.8,698.207,3491.035,3491.035,11,0.1240508642826706,0.0015754640099569,True,0,Casual Browsing
602,1558.711193,14,3,6,5,16,6982.07,6982.07,42.8,498.7192857142857,2327.3566666666666,997.4385714285714,25,0.0102648906813874,0.0022915840144828,True,0,Casual Browsing
679,13.204845,2,1,0,0,2,6982.07,6982.07,42.8,3491.035,6982.07,6982.07,2,0.1514595589724832,0.0002864480018103,True,0,Casual Browsing
30,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
31,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
32,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
33,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
34,46.71454,4,2,1,0,5,6982.07,6982.07,42.8,1745.5175,3491.035,3491.035,5,0.107033056517307,0.0007161200045258,True,0,Casual Browsing
35,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
36,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
37,2.169995,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,1.382491664727338,0.0004296720027155,True,0,Casual Browsing
38,1.0,1,1,0,1,2,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,2,2.0,0.0002864480018103,True,0,Casual Browsing
663,405.956571,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,0.0073899530499285,0.0004296720027155,True,0,Casual Browsing
12,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
666,1784.474607,18,4,6,3,20,6982.07,6982.07,42.8,387.8927777777778,1745.5175,997.4385714285714,27,0.0112077806663908,0.0028644800181035,True,0,Casual Browsing
668,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
669,8335.339662,372,51,200,71,374,6982.07,6982.07,42.8,18.769005376344086,136.90333333333334,34.736666666666665,643,0.0448691973171806,0.0535657763385357,True,1,Heavy Multitasking
7,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.0001432240009051,True,0,Casual Browsing
670,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.0002864480018103,True,0,Casual Browsing
681,3693.390027,41,11,15,5,43,6982.07,6982.07,42.8,170.29439024390243,634.7336363636364,436.379375,61,0.0116424205636704,0.0061586320389225,True,1,Heavy Multitasking
683,12.394949,2,1,1,2,4,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,5,0.3227120982910054,0.0005728960036207,True,0,Casual Browsing
685,109.641416,4,3,3,0,5,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,1745.5175,7,0.0456032052705339,0.0007161200045258,True,0,Casual Browsing
686,2331.967917,20,6,12,7,22,6982.07,6982.07,42.8,349.1035,1163.6783333333333,537.0823076923077,39,0.0094340920557356,0.0031509280199138,True,0,Casual Browsing
687,32.858727,4,2,2,1,6,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,7,0.1825998919556439,0.000859344005431,True,0,Casual Browsing
688,452.616692,35,8,16,5,37,6982.07,6982.07,42.8,199.48771428571428,872.75875,410.71,56,0.081746874682209,0.0052992880334915,True,0,Casual Browsing
689,670.571818,3,1,0,0,3,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,6982.07,3,0.0044737937376306,0.0004296720027155,True,0,Casual Browsing
690,29.22338,2,1,1,1,4,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,0.1368767062536914,0.0005728960036207,True,0,Casual Browsing
691,442.258514,6,2,3,2,8,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,1745.5175,11,0.0180889677569893,0.0011457920072414,True,0,Casual Browsing
692,303.281747,3,2,2,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,5,0.0131890561814786,0.0005728960036207,True,0,Casual Browsing
693,469.391911,14,4,5,0,15,6982.07,6982.07,42.8,498.7192857142857,1745.5175,1163.6783333333333,19,0.0319562388027602,0.0021483600135776,True,0,Casual Browsing
6,142.666406,4,1,0,0,4,6982.07,6982.07,42.8,1745.5175,6982.07,6982.07,4,0.0280374344048451,0.0005728960036207,True,0,Casual Browsing
615,80.286272,2,1,1,1,4,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,0.049821717964436,0.0005728960036207,True,0,Casual Browsing
616,399.381585,5,3,3,1,7,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1745.5175,9,0.0175270975500785,0.0010025680063362,True,0,Casual Browsing
1,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.0004296720027155,True,0,Casual Browsing
14,1071.43437,11,3,4,0,12,6982.069999999999,6982.07,42.8,634.7336363636363,2327.356666666666,1396.4139999999998,15,0.011199939385928,0.0017186880108621,True,0,Casual Browsing
682,2145.93265,22,6,6,4,24,6982.069999999999,6982.07,42.8,317.36681818181813,1163.678333333333,997.4385714285712,32,0.0111839483871965,0.0034373760217242,True,0,Casual Browsing
684,3206.996779,97,9,17,8,99,6982.069999999999,6982.07,42.8,71.9801030927835,775.7855555555554,387.8927777777777,122,0.0308700029411535,0.0141791760896123,True,1,Heavy Multitasking
626,1206.726554,15,2,4,5,17,6982.069999999999,6982.07,42.8,465.4713333333332,3491.0349999999994,1396.4139999999998,24,0.0140876986121248,0.0024348080153879,True,0,Casual Browsing
577,157.131303,11,4,5,4,13,6982.069999999999,6982.07,42.8,634.7336363636363,1745.5174999999997,1163.678333333333,20,0.0827333558100768,0.0018619120117672,True,0,Casual Browsing
552,1808.422279,15,4,7,7,17,6982.069999999999,6982.07,42.8,465.4713333333332,1745.5174999999997,872.7587499999998,29,0.0094004592828841,0.0024348080153879,True,0,Casual Browsing
564,364.022569,11,6,6,5,13,6982.069999999999,6982.07,42.8,634.7336363636363,1163.678333333333,997.4385714285712,22,0.0357120714677446,0.0018619120117672,True,0,Casual Browsing
541,20.387106,15,4,9,0,16,6982.069999999999,6982.07,42.8,465.4713333333332,1745.5174999999997,698.2069999999999,24,0.7848097714310212,0.0022915840144828,True,0,Casual Browsing
642,506.978559,11,2,2,2,13,6982.069999999999,6982.07,42.8,634.7336363636363,3491.0349999999994,2327.356666666666,15,0.0256421100443421,0.0018619120117672,True,0,Casual Browsing
472,227.557682,11,2,3,0,12,6982.069999999999,6982.07,42.8,634.7336363636363,3491.0349999999994,1745.5174999999997,14,0.0527338822162901,0.0017186880108621,True,0,Casual Browsing
473,1249.536309,11,2,2,2,13,6982.069999999999,6982.07,42.8,634.7336363636363,3491.0349999999994,2327.356666666666,15,0.0104038593407532,0.0018619120117672,True,0,Casual Browsing
480,280.213723,11,4,6,2,13,6982.069999999999,6982.07,42.8,634.7336363636363,1745.5174999999997,997.4385714285712,19,0.0463931596954657,0.0018619120117672,True,0,Casual Browsing
486,29.815638,11,2,4,4,13,6982.069999999999,6982.07,42.8,634.7336363636363,3491.0349999999994,1396.4139999999998,19,0.4360128064339928,0.0018619120117672,True,0,Casual Browsing
464,502.579597,30,6,13,12,32,6982.069999999999,6982.07,42.8,232.73566666666665,1163.678333333333,498.7192857142856,55,0.0636715063464862,0.0045831680289656,True,0,Casual Browsing
444,560.248875,15,7,10,2,17,6982.069999999999,6982.07,42.8,465.4713333333332,997.4385714285712,634.7336363636363,27,0.030343657539696,0.0024348080153879,True,0,Casual Browsing
451,900.05498,15,4,6,4,17,6982.069999999999,6982.07,42.8,465.4713333333332,1745.5174999999997,997.4385714285712,25,0.0188877350581405,0.0024348080153879,True,0,Casual Browsing
453,27.615953,11,2,4,3,13,6982.069999999999,6982.07,42.8,634.7336363636363,3491.0349999999994,1396.4139999999998,18,0.4707424002351104,0.0018619120117672,True,0,Casual Browsing
421,924.479174,30,6,10,8,32,6982.069999999999,6982.07,42.8,232.73566666666665,1163.678333333333,634.7336363636363,48,0.0346140842324696,0.0045831680289656,True,0,Casual Browsing
399,659.039557,15,6,12,8,17,6982.069999999999,6982.07,42.8,465.4713333333332,1163.678333333333,537.0823076923076,35,0.0257951132362757,0.0024348080153879,True,0,Casual Browsing
400,1604.530837,60,14,29,8,62,6982.069999999999,6982.07,42.8,116.36783333333332,498.7192857142856,232.73566666666665,97,0.0386405786478505,0.0088798880561208,True,1,Heavy Multitasking
385,805.980484,30,6,11,0,31,6982.069999999999,6982.07,42.8,232.73566666666665,1163.678333333333,581.8391666666665,41,0.0384624697686848,0.0044399440280604,True,0,Casual Browsing
388,1363.665078,11,3,4,3,13,6982.069999999999,6982.07,42.8,634.7336363636363,2327.356666666666,1396.4139999999998,18,0.0095331325922537,0.0018619120117672,True,0,Casual Browsing
371,1963.611995,22,7,11,10,24,6982.069999999999,6982.07,42.8,317.36681818181813,997.4385714285712,581.8391666666665,43,0.0122223739013164,0.0034373760217242,True,0,Casual Browsing
348,2033.702662,22,5,10,5,24,6982.069999999999,6982.07,42.8,317.36681818181813,1396.4139999999998,634.7336363636363,37,0.0118011351651562,0.0034373760217242,True,0,Casual Browsing
327,3871.072106,45,10,23,12,47,6982.069999999999,6982.07,42.8,155.15711111111108,698.2069999999999,290.91958333333326,80,0.0121413393274571,0.0067315280425432,True,1,Heavy Multitasking
333,61.072563,11,4,8,0,12,6982.069999999999,6982.07,42.8,634.7336363636363,1745.5174999999997,775.7855555555554,19,0.1964875782272311,0.0017186880108621,True,0,Casual Browsing
295,2481.389239,15,3,9,8,17,6982.069999999999,6982.07,42.8,465.4713333333332,2327.356666666666,698.2069999999999,32,0.0068510009364153,0.0024348080153879,True,0,Casual Browsing
302,3041.252665,90,20,36,22,92,6982.069999999999,6982.07,42.8,77.57855555555554,349.10349999999994,188.70459459459457,148,0.0302506927684023,0.0131766080832761,True,1,Heavy Multitasking
303,333.638728,22,6,13,4,24,6982.069999999999,6982.07,42.8,317.36681818181813,1163.678333333333,498.7192857142856,39,0.0719340951329846,0.0034373760217242,True,0,Casual Browsing
310,152.649179,15,3,5,5,17,6982.069999999999,6982.07,42.8,465.4713333333332,2327.356666666666,1163.678333333333,25,0.1113664686005287,0.0024348080153879,True,0,Casual Browsing
289,1391.809812,15,1,1,0,16,6982.069999999999,6982.07,42.8,465.4713333333332,6982.069999999999,3491.0349999999994,16,0.0114958235400053,0.0022915840144828,True,0,Casual Browsing
291,2808.904316,60,1,1,0,61,6982.069999999999,6982.07,42.8,116.36783333333332,6982.069999999999,3491.0349999999994,61,0.0217166528786806,0.0087366640552157,True,0,Casual Browsing
248,1586.118219,11,3,2,1,13,6982.069999999999,6982.07,42.8,634.7336363636363,2327.356666666666,2327.356666666666,14,0.0081961103808492,0.0018619120117672,True,0,Casual Browsing
173,3239.055433,30,7,15,8,32,6982.069999999999,6982.07,42.8,232.73566666666665,997.4385714285712,436.3793749999999,53,0.009879423388059,0.0045831680289656,True,0,Casual Browsing
148,2650.30904,60,21,32,16,62,6982.069999999999,6982.07,42.8,116.36783333333332,332.47952380952376,211.57787878787877,108,0.0233934982918067,0.0088798880561208,True,1,Heavy Multitasking
113,104.063306,15,5,13,5,17,6982.069999999999,6982.07,42.8,465.4713333333332,1396.4139999999998,498.7192857142856,33,0.1633620980674975,0.0024348080153879,True,0,Casual Browsing
79,2176.347362,11,1,0,3,12,6982.069999999999,6982.07,42.8,634.7336363636363,6982.069999999999,6982.069999999999,14,0.0055138256923161,0.0017186880108621,True,0,Casual Browsing
69,833.496357,11,3,3,0,12,6982.069999999999,6982.07,42.8,634.7336363636363,2327.356666666666,1745.5174999999997,14,0.0143971835020269,0.0017186880108621,True,0,Casual Browsing
665,621.826878,22,5,8,5,24,6982.069999999999,6982.07,42.8,317.36681818181813,1396.4139999999998,775.7855555555554,35,0.0385959514603033,0.0034373760217242,True,0,Casual Browsing
667,1421.582951,120,16,33,20,122,6982.069999999999,6982.07,42.8,58.183916666666654,436.3793749999999,205.355,173,0.0858198249452697,0.0174733281104314,True,1,Heavy Multitasking
673,5846.878842,173,18,56,34,175,6982.069999999999,6982.07,42.8,40.358786127167626,387.8927777777777,122.49245614035084,263,0.0299304987719121,0.0250642001584057,True,1,Heavy Multitasking
